,country,egis_product,manufacturer,product,product_id,pack,pack_size,reimb_categ,reimbursment_per_unit,tablet_price_base,tablet_amount_base,product_units_base,lc_value_base,tablet_price_0p,tablet_amount_0p,product_units_0p,lc_value_0p,tablet_price_5p,tablet_amount_5p,product_units_5p,lc_value_5p,tablet_price_10p,tablet_amount_10p,product_units_10p,lc_value_10p,lc_value_w_reimb_0p,lc_value_w_reimb_5p,lc_value_w_reimb_10p,lc_value_abs_diff_5p,lc_value_perc_diff_5p,lc_value_abs_diff_10p,lc_value_perc_diff_10p
0,HU,PERINDOPRIL-A (default),ACTAVIS,PERINDOPRIL ACTAVI,HU5791,TABS 4MG 30,30,Molecule fix,414.75,5.145,3734430,124481,19213642,5.145,5313810,177127,27339552,5.402,5313810,177127,28706529,5.659,5313810,177127,30073507,100802975.25,102169952.25,103536930.25,1366977.0,1.3560879493981006,2733955.0,2.7121768908304125
0,HU,CILOSTAZOL-A (default),TEVA,CILOSTAZOL-TEVA,HU461,TABS 100MG 56,56,Molecule fix,1372.35,20.025,600768,10728,12030379,20.025,654575,11689,13107855,21.026,654575,11689,13763248,22.028,654575,11689,14418641,29149254.15,29804647.15,30460040.15,655393.0,2.248404012766138,1310786.0,4.496808025532276
0,HU,CILOSTAZOL-A (default),EGIS,NOCLAUD,HU5895,TABS 50MG 56,56,55%,2434.95,35.588,4105584,73314,146107471,35.588,4231942,75570,150604222,37.367,4231942,75570,158134433,39.146,4231942,75570,165664644,334613393.5,342143604.5,349673815.5,7530211.0,2.2504212760987405,15060422.0,4.500842552197481
0,HU,CILOSTAZOL-A (default),EGIS,NOCLAUD,HU462,TABS 100MG 56,56,Molecule fix,1492.05,21.806,14766920,263695,322011149,21.806,14936381,266721,325706467,22.897,14940546,266795,342087151,23.987,14849781,265175,356199831,723667535.05,740158630.75,751854189.75,16491095.700000048,2.278822097340685,28186654.700000048,3.8949729447311134
0,HU,CILOSTAZOL-A (default),GEDEON RICHTER,ANTACLAST,HU467,TABS 100MG 60,60,Molecule fix,1599.15,21.892,5403900,90065,118304881,21.892,5528007,92133,121021889,22.987,5528007,92133,127072983,24.082,3437095,57285,82771256,268356375.95000002,274407469.95000005,174378563.75,6051094.00000003,2.2548724540561933,-93977812.20000002,-35.019779898022584
0,HU,NITROGLYCERIN-D (default),EGIS,NITROMINT,HU907,A.D .4MG 1DOS 180 10G,180,80%,646.8,0.898,12408660,68937,11147113,0.898,12370880,68727,11113174,0.943,12370880,68727,11668833,0.988,12370880,68727,12224491,55565797.599999994,56121456.599999994,56677114.599999994,555659.0,1.0000018428602562,1111317.0,2.0000018860522935
0,HU,CLOMIFENE-A (default),EGIS,CLOSTILBEGYT,HU5868,TABS 50MG 10,10,Not reimbursed,0.0,319.41,262360,26236,86298227,319.41,332967,33297,106352964,335.38,332875,33287,111639633,351.351,332875,33287,116955806,106352964.0,111639633.0,116955806.0,5286669.0,4.970871333684692,10602842.0,9.969484254336344
0,HU,MIRTAZAPINE-A (default),EGIS,YAROCEN,HU6089,TABS DISP. 30MG 30 BLIS,30,Molecule fix,327.6,54.495,1141650,38055,62214217,54.495,1203099,40103,65562882,57.22,1203099,40103,68841026,59.945,1202860,40095,72104866,78700624.8,81978768.8,85239988.0,3278144.0,4.165334148655959,6539363.200000003,8.309163004256103
0,HU,MIRTAZAPINE-A (default),ACTAVIS,MIRTADEPI,HU3426,FILM TABS 45MG 30,30,Molecule fix,610.05,60.935,456780,15226,27833889,60.935,429345,14311,26162137,63.982,431775,14392,27625714,67.028,431775,14392,28941224,34892562.55,36405553.6,37721063.6,1512991.0500000045,4.336141972467438,2828501.0500000045,8.106315051945087
0,HU,MIRTAZAPINE-A (default),KRKA,MIRZATEN,HU3298,FILM TABS 30MG 30,30,Molecule fix,386.4,38.535,1830090,61003,70522518,38.535,1854627,61821,71468070,40.462,1354101,45137,54789297,42.388,1354101,45137,57398311,95355704.4,72230233.8,74839247.8,-23125470.60000001,-24.251795679672007,-20516456.60000001,-21.51570976177489
0,HU,MIRTAZAPINE-A (default),ACTAVIS,MIRTADEPI,HU3296,FILM TABS 30MG 30,30,Molecule fix,386.4,38.535,635100,21170,24473578,38.535,623513,20784,24027078,40.462,554019,18467,22416573,42.388,554019,18467,23484029,32058015.6,29552221.8,30619677.8,-2505793.8000000007,-7.816434526908149,-1438337.8000000007,-4.4866713459332175
0,HU,MIRTAZAPINE-A (default),EGIS,YAROCEN,HU6085,TABS DISP. 15MG 30 BLIS,30,Molecule fix,353.85,35.385,2834820,94494,100310106,35.385,2955812,98527,104591412,37.154,2865853,95528,106478618,38.924,2865853,95528,111549029,139455190.95,140281200.8,145351611.8,826009.8500000238,0.5923120138971233,5896420.850000024,4.228183124509231
0,HU,MIRTAZAPINE-A (default),KRKA,MIRZATEN Q-TAB,HU6172,TABS.TON.SOL 45MG 30,30,Molecule fix,610.05,60.935,478260,15942,29142773,60.935,458078,15269,27912964,63.982,434370,14479,27791730,67.028,434370,14479,29115146,37227817.45,36624643.95,37948059.95,-603173.5,-1.620222568271995,720242.5,1.9346890291576841
0,HU,MIRTAZAPINE-A (default),KRKA,MIRZATEN Q-TAB,HU6171,TABS.TON.SOL 30MG 30,30,Molecule fix,386.4,38.535,722760,24092,27851557,38.535,713548,23785,27496586,40.462,576470,19216,23324986,42.388,576470,19216,24435700,36687110.0,30750048.4,31860762.4,-5937061.6000000015,-16.182963444108847,-4826347.6000000015,-13.155431430821347
0,HU,MIRTAZAPINE-A (default),EGIS,YAROCEN,HU6091,TABS DISP. 45MG 30 BLIS,30,Molecule fix,610.05,66.395,893310,29777,59311317,66.395,947008,31567,62876575,69.715,947008,31567,66020404,73.034,947008,31567,69164233,82134023.35,85277852.35,88421681.35,3143829.0,3.8276817228386757,6287658.0,7.655363445677351
0,HU,MIRTAZAPINE-A (default),KRKA,MIRZATEN,HU3428,FILM TABS 45MG 30,30,Molecule fix,610.05,60.935,872520,29084,53167006,60.935,965419,32181,58827833,63.982,962641,32088,61591470,67.028,962641,32088,64524397,78459852.05,81166754.4,84099681.4,2706902.350000009,3.450047736866729,5639829.350000009,7.188172297859959
0,HU,MIRTAZAPINE-A (default),KRKA,MIRZATEN Q-TAB,HU6170,TABS.TON.SOL 15MG 30,30,Molecule fix,353.85,35.385,553260,18442,19577105,35.385,507095,16903,17943548,37.154,559337,18645,20781745,38.924,559337,18645,21771352,23924674.55,27379278.25,28368885.25,3454603.6999999993,14.4395013306461,4444210.699999999,18.575845998289658
0,HU,PIRACETAM-A (default),MEDITOP,MEMORIL,HU3780,FILM TABS 800MG 90,90,Not reimbursed,0.0,21.84,2089530,23217,45601969,21.84,2090003,23222,45645673,22.932,2090003,23222,47927956,24.024,2090003,23222,50210240,45645673.0,47927956.0,50210240.0,2282283.0,4.9999985759876955,4564567.0,9.999999342763552
0,HU,PIRACETAM-A (default),TEVA,PIRABENE,HU2826,FILM TABS 1200MG 60,60,Not reimbursed,0.0,31.99,2520300,42005,71873905,31.99,2475765,41263,79199730,33.59,2475765,41263,83159717,35.189,2475765,41263,87119703,79199730.0,83159717.0,87119703.0,3959987.0,5.000000631315284,7919973.0,10.0
0,HU,PIRACETAM-A (default),MEDITOP,MEMORIL,HU2824,FILM TABS 1200MG 60,60,0%,0.0,30.292,17598780,293313,533111043,30.292,16122070,268701,488377812,31.807,16122070,268701,512796703,33.322,16334958,272249,544309391,488377812.0,512796703.0,544309391.0,24418891.0,5.000000081903803,55931579.0,11.45252254006986
0,HU,PIRACETAM-A (default),U.C.B.,NOOTROPIL,HU2825,FILM TABS 1200MG 60,60,Not reimbursed,0.0,36.015,50958180,849303,1837469574,36.015,47155844,785931,1698317714,37.816,41362951,689383,1564171009,39.616,40590784,676513,1608064791,1698317714.0,1564171009.0,1608064791.0,-134146705.0,-7.89879914071249,-90252923.0,-5.314254350408312
0,HU,PIRACETAM-A (default),GOODWILL PHARMA,COGNIT,HU2828,FILM TABS 1200MG 60 BUBC,60,Not reimbursed,0.0,39.97,7565820,126097,294325615,39.97,8735459,145591,349156298,41.968,8735459,145591,366614113,43.967,8735459,145591,384071928,349156298.0,366614113.0,384071928.0,17457815.0,5.000000028640469,34915630.0,10.000000057280937
0,HU,PIRACETAM-A (default),EGIS,LUCETAM,HU2823,FILM TABS 1200MG 60,60,Not reimbursed,0.0,30.292,14608980,243483,442542527,30.292,16263620,271060,492665709,31.807,16263620,271060,517298995,33.322,16474324,274572,548953297,492665709.0,517298995.0,548953297.0,24633286.0,5.000000111637565,56287588.0,11.42510772959033
0,HU,PIRACETAM-A (default),U.C.B.,NOOTROPIL,HU2819,FILM TABS 1200MG 100,100,Not reimbursed,0.0,35.994,5811300,58113,209122135,35.994,5869203,58692,211256103,37.794,5873914,58739,221996934,39.593,5873914,58739,232568217,211256103.0,221996934.0,232568217.0,10740831.0,5.084270157156123,21312114.0,10.088283224650793
0,HU,PIRACETAM-A (default),EGIS,LUCETAM,HU3779,FILM TABS 800MG 90,90,Not reimbursed,0.0,21.723,1633770,18153,35497412,21.723,1559787,17331,33883778,22.81,1561170,17346,35609510,23.896,1561170,17346,37305201,33883778.0,35609510.0,37305201.0,1725732.0,5.093092039500436,3421423.0,10.09752513429878
0,HU,PIRACETAM-A (default),U.C.B.,NOOTROPIL,HU3781,FILM TABS 800MG 90,90,Not reimbursed,0.0,27.078,3002580,33362,81318929,27.078,3076298,34181,83301031,28.432,3144332,34937,89400441,29.786,3139717,34886,93520137,83301031.0,89400441.0,93520137.0,6099410.0,7.322130262709474,10219106.0,12.267682497231036
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),EXELTIS PHARMA,JANGEE,HU842,3/.02MG FTAB 63,63,Not reimbursed,0.0,106.617,4076730,64710,434605555,106.617,4028719,63948,429528612,111.948,3961703,62884,443502709,117.278,3961703,62884,464621886,429528612.0,443502709.0,464621886.0,13974097.0,3.253356495841539,35093274.0,8.170183084334322
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),GEDEON RICHTER,SYMICIA,HU843,3/.02MG FTAB 63,63,Not reimbursed,0.0,103.983,5234922,83094,543183118,103.983,4540466,72071,472132833,109.182,4521143,71764,493629746,114.382,4521143,71764,517135924,472132833.0,493629746.0,517135924.0,21496913.0,4.553149346425564,45003091.0,9.531870663186858
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),GEDEON RICHTER,VOLINA,HU852,3/.03MG FTAB 63,63,Not reimbursed,0.0,114.233,1670949,26523,186789562,114.233,1726591,27406,197234288,119.945,1726591,27406,207096003,125.657,1726591,27406,216957717,197234288.0,207096003.0,216957717.0,9861715.0,5.000000304206742,19723429.0,10.000000101402247
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),EGIS,ALTFORALLE,HU4083,FT3MG/0.02MG 84,84,Not reimbursed,0.0,77.062,2083452,24803,160530153,77.062,2075481,24708,159941786,80.916,2074523,24697,167861326,84.769,2074523,24697,175854723,159941786.0,167861326.0,175854723.0,7919540.0,4.951514046491891,15912937.0,9.949205519063042
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),EXELTIS PHARMA,VELGYN,HU845,3/.02MG FTAB 84,84,Not reimbursed,0.0,82.188,1084608,12912,89106364,82.188,1101109,13108,90497390,86.297,1101815,13117,95083219,90.406,1101815,13117,99610992,90497390.0,95083219.0,99610992.0,4585829.0,5.067360506198025,9113602.0,10.070568886019807
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),EXELTIS PHARMA,JANGEE,HU836,3/.02MG FTAB 21,21,Not reimbursed,0.0,116.7,320208,15248,37371309,116.7,314892,14995,36747855,122.535,314892,14995,38585248,128.37,314892,14995,40422640,36747855.0,38585248.0,40422640.0,1837393.0,5.000000680311817,3674785.0,9.999998639376367
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),EXELTIS PHARMA,JANGEE,HU851,3/.03MG FTAB 63,63,Not reimbursed,0.0,106.65,868707,13789,92614212,106.65,880674,13979,93923900,111.982,880674,13979,98620095,117.315,880674,13979,103316290,93923900.0,98620095.0,103316290.0,4696195.0,5.0,9392390.0,10.0
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),GEDEON RICHTER,REZIA,HU844,3/.02MG FTAB 84,84,Not reimbursed,0.0,84.388,1637328,19492,138141107,84.388,1576469,18767,133034289,88.607,1576469,18767,139686004,92.826,1546870,18415,143590143,133034289.0,139686004.0,143590143.0,6651715.0,5.000000413427248,10555854.0,7.934686673147853
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),Q PHARMA KFT.,ROXANELLE,HU3894,FILMTAB 3MG .02MG 84,84,Not reimbursed,0.0,78.475,1748208,20812,137137065,78.475,1767426,21041,138698782,82.399,1795119,21370,147915597,86.322,1796271,21384,155058609,138698782.0,147915597.0,155058609.0,9216815.0,6.645202551237977,16359827.0,11.795220379080186
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),BAYER PHARMA,YADINE,HU3726,FILM TABS 63,63,Not reimbursed,0.0,144.35,2063250,32750,297415791,144.35,2224200,35305,321063199,151.568,2224200,35305,337116359,158.785,2224200,35305,353169519,321063199.0,337116359.0,353169519.0,16053160.0,5.000000015573258,32106320.0,10.000000031146516
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),SANDOZ,DECIORA,HU841,3/.02MG FTAB 63,63,Not reimbursed,0.0,93.517,1294083,20541,120996394,93.517,1249281,19830,116828628,98.192,1247059,19795,122451829,102.868,1290943,20491,132797134,116828628.0,122451829.0,132797134.0,5623201.0,4.8132046881522905,15968506.0,13.668315954202596
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),GEDEON RICHTER,SYMICIA,HU837,3/.02MG FTAB 21,21,Not reimbursed,0.0,114.85,449757,21417,50826034,114.85,431892,20566,49602795,120.592,422790,20133,50985253,126.335,422790,20133,53413122,49602795.0,50985253.0,53413122.0,1382458.0,2.787056656787183,3810327.0,7.681678018345539
0,HU,DROSPIRENONE + ETHINYLESTRADIOL-A (default),BAYER PHARMA,YADINE,HU3114,FILM TABS 21,21,Not reimbursed,0.0,162.2,265167,12627,42976893,162.2,262665,12508,42604210,170.31,262665,12508,44734420,178.42,262665,12508,46864630,42604210.0,44734420.0,46864630.0,2130210.0,4.999998826407062,4260420.0,9.999997652814123
0,HU,ESCITALOPRAM-A (default),GEDEON RICHTER,SCIPPA,HU2777,FILM TABS 10MG 30,30,Molecule fix,446.25,44.52,7300080,243336,324999562,44.52,7730695,257690,344170544,46.746,3183317,106111,148807351,48.972,2709129,90304,132671448,459164706.5,196159384.75,172969608.0,-263005321.75,-57.27908047523248,-286195098.5,-62.32950713514824
0,HU,ESCITALOPRAM-A (default),SANDOZ,ESCITALOPRAM SANDO,HU2711,FILM TABS 10MG 28,28,Molecule fix,415.8,45.338,1569540,56055,71159020,45.338,1600029,57144,72541296,47.604,1600029,57144,76168361,49.871,1025795,36636,51157688,96301771.2,99928836.2,66390936.8,3627065.0,3.7663533648486,-29910834.400000006,-31.05948522782726
0,HU,ESCITALOPRAM-A (default),GEDEON RICHTER,SCIPPA,HU3073,FILM TABS 20MG 30,30,Molecule fix,937.65,93.765,1605840,53528,150571588,93.765,1270013,42334,119082726,98.453,1270013,42334,125036862,103.142,1270013,42334,130990999,158777201.1,164731337.1,170685474.1,5954136.0,3.749994305700102,11908273.0,7.499989241213549
0,HU,ESCITALOPRAM-A (default),GEDEON RICHTER,SCIPPA,HU2903,FILM TABS 15MG 30,30,Molecule fix,787.5,78.89,1227420,40914,96831164,78.89,1124521,37484,88713489,82.834,1124521,37484,93149164,86.779,1137159,37905,98681523,118232139.0,122667814.0,128531710.5,4435675.0,3.7516660338860994,10299571.5,8.711312835167433
0,HU,ESCITALOPRAM-A (default),GEDEON RICHTER,SCIPPA,HU3658,FILM TABS 5MG 30,30,25%,269.85,26.985,1532460,51082,41353433,26.985,1661485,55383,44835174,28.334,1661485,55383,47076933,29.684,1661485,55383,49318692,59780276.55,62022035.55,64263794.55,2241759.0,3.74999770722874,4483518.0,7.49999541445748
0,HU,ESCITALOPRAM-A (default),LUNDBECK,CIPRALEX,HU2699,FILM TABS 10MG 28,28,Molecule fix,352.8,80.512,3240496,115732,260900434,80.512,3353115,119754,269967672,84.538,3353115,119754,283466055,88.564,3353115,119754,296964439,312216883.2,325715266.2,339213650.2,13498383.0,4.323399446452485,26996767.0,8.646799213195145
0,HU,ESCITALOPRAM-A (default),EGIS,ESCITIL,HU2712,FILM TABS 10MG 28,28,Molecule fix,415.8,48.412,5113556,182627,247560030,48.412,5469188,195328,264777046,50.833,5469188,195328,278015899,53.254,5469188,195328,291254751,345994428.4,359233281.4,372472133.4,13238853.0,3.8263197072915647,26477705.0,7.652639125561134
0,HU,RILMENIDINE-A (default),TEVA,RILMENIDIN TEVA,HU660,TABS 1MG 30,30,Molecule fix,970.2,26.425,18236310,607877,481894492,26.425,18062893,602096,477311953,27.746,18062893,602096,501177550,29.068,20463380,682113,594819300,1061465492.2,1085331089.2,1256605332.6,23865597.0,2.2483629637866054,195139840.39999986,18.384002290602194
0,HU,RILMENIDINE-A (default),EGIS,TENAXUM,HU661,TABS 1MG 30,30,Molecule fix,970.2,29.575,50753550,1691785,1501036241,29.575,52085931,1736198,1540441421,31.054,52085931,1736198,1617463492,32.532,52085931,1736198,1694485563,3224900720.6000004,3301922791.6000004,3378944862.6000004,77022071.0,2.388354795172419,154044142.0,4.776709590344838
0,RU,STIMULOTON,VIATRIS,ZOLOFT,RU31348,FILM C.TABS 50MG 28,28,EDL,,11.574,11433436,408337,257037050,11.574,1049816,37493,12150705,12.153,1049816,37493,12758240,12.732,1049816,37493,13365776,,,,,,,
0,RU,STIMULOTON,TORRENT,SERENATA,RU76998,FILM C.TABS 100MG 30,30,EDL,,19.175,2085090,69503,45509534,19.175,818909,27297,15702493,20.134,817486,27250,16458960,21.092,691297,23043,14581112,,,,,,,
0,RU,STIMULOTON,VIATRIS,ZOLOFT,RU31785,FILM C.TABS 100MG 28,28,EDL,,21.17,7406028,264501,231398813,21.17,520147,18577,11011389,22.228,520187,18578,11562864,23.287,520187,18578,12113477,,,,,,,
0,RU,STIMULOTON,RANBAXY,SERLIFT,RU81746,FILM C.TABS 100MG 28,28,EDL,,18.125,1447012,51679,34304768,18.125,786570,28092,14256853,19.032,786570,28092,14969696,19.938,785203,28043,15655280,,,,,,,
0,RU,STIMULOTON,TORRENT,SERENATA,RU73793,FILM C.TABS 50MG 30,30,EDL,,10.797,3443670,114789,43795243,10.797,2897227,96574,31281759,11.337,2897227,96574,32845847,11.877,2897227,96574,34409935,,,,,,,
0,RU,STIMULOTON,VIATRIS,ZOLOFT,RU53622,FILM C.TABS 50MG 14,14,EDL,,11.758,638386,45599,17475884,11.758,1028560,73469,12093946,12.346,1028560,73469,12698644,12.934,1028560,73469,13303341,,,,,,,
0,RU,STIMULOTON,RANBAXY,SERLIFT,RU82364,FILM C.TABS 50MG 28,28,EDL,,10.081,1353296,48332,21648890,10.081,1142729,40812,11520294,10.585,1142729,40812,12096309,11.09,1142729,40812,12672323,,,,,,,
0,RU,SETEGIS,EGIS,SETEGIS,RU51911,TABS 5MG 30,30,non EDL,,49.616,796710,26557,39723754,49.616,871826,29061,43256274,52.097,860681,28689,44838490,54.577,860681,28689,46973656,,,,,,,
0,RU,SETEGIS,LEK,KORNAM,RU48896,TABS 2MG 20,20,non EDL,,15.447,514900,25745,7974531,15.447,439047,21952,6781764,16.219,439896,21995,7134616,16.991,439735,21987,7471628,,,,,,,
0,RU,SETEGIS,LEK,KORNAM,RU77155,TABS 5MG 30,30,non EDL,,29.807,791700,26390,21474178,29.807,648359,21612,19325447,31.297,648359,21612,20291719,32.787,648359,21612,21257991,,,,,,,
0,RU,SETEGIS,LEK,KORNAM,RU77156,TABS 2MG 30,30,non EDL,,19.132,523140,17438,9381868,19.132,487257,16242,9322347,20.089,485482,16183,9752795,21.046,485482,16183,10217214,,,,,,,
0,RU,SETEGIS,REPLEKPHARM,TERAZOSIN,RU91251,TABS 5MG 20,20,non EDL,,16.807,297140,14857,6065205,16.807,326341,16317,5484812,17.647,326981,16349,5770349,18.488,327270,16363,6050457,,,,,,,
0,RU,SETEGIS,LEK,KORNAM,RU48897,TABS 5MG 20,20,non EDL,,24.741,424020,21201,10598255,24.741,400267,20013,9902897,25.978,398841,19942,10361007,27.215,398841,19942,10854388,,,,,,,
0,HU,ALPRAZOLAM-A (default),UPJOHN EEVS,XANAX,HU378,TABS .25MG 100,100,0%,0.0,9.807,32833200,328332,321995192,9.807,40010742,400107,392385351,10.297,39897832,398978,410841941,10.788,39897832,398978,430405843,392385351.0,410841941.0,430405843.0,18456590.0,4.703689868381453,38020492.0,9.68957987424969
0,HU,ALPRAZOLAM-A (default),EGIS,FRONTIN,HU648,TABS 1MG 30,30,0%,0.0,23.03,2405820,80194,55406035,23.03,2407950,80265,55455099,24.182,2407950,80265,58227854,25.333,2522551,84085,63903794,55455099.0,58227854.0,63903794.0,2772755.0,5.000000090163034,8448695.0,15.235199562081746
0,HU,ALPRAZOLAM-A (default),UPJOHN EEVS,XANAX,HU392,TABS .5MG 30,30,0%,0.0,23.485,2369070,78969,55637609,23.485,2404964,80165,56480586,24.659,2519423,83981,62127083,25.834,2519423,83981,65085516,56480586.0,62127083.0,65085516.0,5646497.0,9.997235156164988,8604930.0,15.23519957813469
0,HU,ALPRAZOLAM-A (default),EGIS,FRONTIN,HU380,TABS .25MG 30,30,0%,0.0,15.61,28221450,940715,440536834,15.61,26652191,888406,416040698,16.39,26043427,868114,426864794,17.171,26043427,868114,447191689,416040698.0,426864794.0,447191689.0,10824096.0,2.601691625851469,31150991.0,7.487486476623497
0,HU,ALPRAZOLAM-A (default),EGIS,FRONTIN,HU663,TABS 1MG 90,90,0%,0.0,21.712,16009830,177887,347600092,21.712,15989695,177663,347162930,22.797,15521602,172462,353849842,23.883,15521602,172462,370699834,347162930.0,353849842.0,370699834.0,6686912.0,1.9261595700900438,23536904.0,6.779786079118528
0,HU,ALPRAZOLAM-A (default),UPJOHN EEVS,XANAX,HU389,TABS .5MG 100,100,0%,0.0,13.461,60757800,607578,817860746,13.461,48825767,488258,657243643,14.134,45429136,454291,642097685,14.807,45429136,454291,672673765,657243643.0,642097685.0,672673765.0,-15145958.0,-2.304466260162824,15430122.0,2.3477019769364285
0,HU,ALPRAZOLAM-A (default),EGIS,FRONTIN,HU377,TABS .25MG 100,100,0%,0.0,8.306,119046300,1190463,988739045,8.306,117833829,1178338,978668867,8.721,117833829,1178338,1027602310,9.136,114944667,1149447,1050140221,978668867.0,1027602310.0,1050140221.0,48933443.0,4.999999964237137,71471354.0,7.30291484790841
0,HU,ALPRAZOLAM-A (default),UPJOHN EEVS,XANAX,HU381,TABS .25MG 30,30,0%,0.0,17.045,7110900,237030,121205291,17.045,7078176,235939,120647507,17.897,7078176,235939,126679882,18.75,7078176,235939,132712257,120647507.0,126679882.0,132712257.0,6032375.0,4.999999709898688,12064750.0,9.999999419797376
0,HU,ALPRAZOLAM-A (default),EGIS,FRONTIN,HU391,TABS .5MG 30,30,0%,0.0,13.72,14065200,468840,192974544,13.72,13251343,441711,181808432,14.406,13251343,441711,190898854,15.092,13251343,441711,199989275,181808432.0,190898854.0,199989275.0,9090422.0,5.000000220011798,18180843.0,9.999999889994102
0,HU,ALPRAZOLAM-A (default),UPJOHN EEVS,XANAX,HU662,TABS 1MG 30,30,0%,0.0,25.83,2705100,90170,69872733,25.83,2985372,99512,77112162,27.121,1859845,61995,50441783,28.413,1859845,61995,52843773,77112162.0,50441783.0,52843773.0,-26670379.0,-34.58647547711086,-24268389.0,-31.471545305654896
0,HU,ALPRAZOLAM-A (default),EGIS,FRONTIN,HU388,TABS .5MG 100,100,0%,0.0,12.884,119094000,1190940,1534347549,12.884,117766513,1177665,1517244870,13.528,117766513,1177665,1593107113,14.172,105260538,1052605,1491736556,1517244870.0,1593107113.0,1491736556.0,75862243.0,4.999999967045531,-25508314.0,-1.6812259183977336
0,HU,POVIDONE-IODINE-T (default),EGIS,BETADINE,HU205,SUPP VAG. 200MG 14 3G,14,Not reimbursed,0.0,170.85,593628,42402,101440370,170.85,647101,46221,110557175,179.392,643554,45968,115448693,187.935,643554,45968,120946250,110557175.0,115448693.0,120946250.0,4891518.0,4.424423833188574,10389075.0,9.39701561658029
0,RU,CLOSTILBEGYT,EGIS,CLOSTILBEGYT,RU24375,TABS 50MG 10,10,EDL,,63.103,1969650,196965,128038570,63.103,2290666,229067,144546984,66.258,2262672,226267,149919503,69.413,2262672,226267,157058527,,,,,,,
0,HU,SIMVASTATIN-A (default),1A PHARMA,SIMVASTATIN 1A PHA,HU3075,FILM TABS 20MG 30,30,Therapy fix,187.95,20.44,2434650,81155,49764246,20.44,2466993,82233,50425346,21.462,2466574,82219,52937604,22.484,2459819,81994,55306568,65881038.35,68390665.05,70717340.3,2509626.6999999955,3.809330822424713,4836301.9499999955,7.340961938557538
